"","date","year","sex","education","vocabulary"
"2258",19840121,1984,"Female",16,5
"2259",19871251,1987,"Female",2,1
"2260",20102009,2010,"Female",15,8
"2261",20121258,2012,"Female",19,8
"2262",19931524,1993,"Female",7,4
"2263",19820386,1982,"Male",10,7
"2264",19820997,1982,"Female",10,5
"2265",19821075,1982,"Female",12,4
"2266",19940466,1994,"Female",16,7
"2267",19761131,1976,"Male",13,8
"2268",20062255,2006,"Male",16,8
"2269",19960526,1996,"Male",20,8
"2270",20140611,2014,"Male",16,9
"2271",20142165,2014,"Female",15,6
"2272",20001981,2000,"Female",12,8
"2273",19780367,1978,"Female",4,3
"2274",19820172,1982,"Male",14,9
"2275",19880436,1988,"Male",12,7
"2276",20141446,2014,"Male",11,4
"2277",20120167,2012,"Female",14,5
"2278",19941858,1994,"Male",17,9
"2279",19840910,1984,"Male",18,10
"2280",20120540,2012,"Female",18,6
"2281",20041884,2004,"Male",12,8
"2282",20101751,2010,"Female",12,6
"2283",19981578,1998,"Female",16,5
"2284",19740595,1974,"Female",14,10
"2285",19761564,1976,"Female",12,6
"2286",20121682,2012,"Male",12,6
"2287",20101110,2010,"Male",12,6
"2288",19911467,1991,"Female",11,6
"2289",20061499,2006,"Female",16,6
"2290",19821349,1982,"Female",12,9
"2291",19871381,1987,"Female",12,7
"2292",19941598,1994,"Male",12,3
"2293",19820816,1982,"Female",16,8
"2294",19941718,1994,"Female",12,9
"2295",19881024,1988,"Male",15,5
"2296",19940748,1994,"Female",17,8
"2297",20061981,2006,"Male",11,7
"2298",19910800,1991,"Female",14,8
"2299",19870580,1987,"Female",12,7
"2300",20120990,2012,"Female",15,7
"2301",19740873,1974,"Female",15,4
"2302",20081416,2008,"Male",8,5
"2303",19910878,1991,"Female",12,6
"2304",19980335,1998,"Female",13,6
"2305",20060824,2006,"Male",11,3
"2306",19870410,1987,"Male",13,8
"2307",19780594,1978,"Female",17,6
"2308",20101308,2010,"Female",12,2
"2309",19900570,1990,"Male",12,4
"2310",20041937,2004,"Male",18,5
"2311",19780232,1978,"Female",14,5
"2312",19880560,1988,"Female",12,9
"2313",19942336,1994,"Male",5,1
"2314",19871357,1987,"Female",14,5
"2315",19911045,1991,"Male",14,7
"2316",20161630,2016,"Male",12,6
"2317",19931251,1993,"Male",11,6
"2318",19910678,1991,"Male",10,6
"2319",19870001,1987,"Male",16,10
"2320",19981549,1998,"Male",16,4
"2321",19840654,1984,"Male",10,8
"2322",20063780,2006,"Female",13,8
"2323",20160347,2016,"Male",20,4
"2324",19961241,1996,"Female",12,7
"2325",19942122,1994,"Male",12,3
"2326",19741339,1974,"Female",12,5
"2327",19910091,1991,"Female",10,7
"2328",19980832,1998,"Male",20,9
"2329",19740019,1974,"Female",8,1
"2330",20100170,2010,"Male",12,5
"2331",19761705,1976,"Female",5,4
"2332",19761555,1976,"Female",11,6
"2333",20060559,2006,"Male",14,8
"2334",19740844,1974,"Female",10,6
"2335",19880715,1988,"Female",12,7
"2336",20061331,2006,"Female",12,6
"2337",19780304,1978,"Female",12,7
"2338",19881092,1988,"Female",14,2
"2339",19880164,1988,"Female",13,7
"2340",20001348,2000,"Female",16,7
"2341",19881243,1988,"Male",13,6
"2342",20160270,2016,"Female",18,8
"2343",19871223,1987,"Male",8,6
"2344",20140051,2014,"Female",18,9
"2345",20000960,2000,"Female",16,8
"2346",20100942,2010,"Male",12,2
"2347",20121021,2012,"Female",16,8
"2348",20041268,2004,"Female",12,7
"2349",20080809,2008,"Female",16,6
"2350",20162241,2016,"Male",12,6
"2351",20160442,2016,"Male",16,9
"2352",20080463,2008,"Female",12,9
"2353",19890518,1989,"Male",16,10
"2354",20100366,2010,"Male",13,10
"2355",20062569,2006,"Female",17,7
"2356",19820634,1982,"Female",12,7
"2357",19820228,1982,"Female",12,5
"2358",20121378,2012,"Male",12,6
"2359",19910900,1991,"Male",16,10
"2360",19761045,1976,"Female",10,8
"2361",20141191,2014,"Female",12,7
"2362",19740452,1974,"Female",12,6
"2363",19931586,1993,"Female",14,7
"2364",19910100,1991,"Female",14,7
"2365",19890918,1989,"Female",12,6
"2366",20040847,2004,"Female",14,9
"2367",19870365,1987,"Female",16,10
"2368",19981754,1998,"Male",8,5
"2369",20060674,2006,"Female",13,6
"2370",20040022,2004,"Female",14,9
"2371",20142446,2014,"Female",12,1
"2372",19942144,1994,"Female",13,4
"2373",19981958,1998,"Male",12,9
"2374",19870230,1987,"Female",11,10
"2375",19900132,1990,"Female",12,8
"2376",20161852,2016,"Female",14,3
"2377",20140971,2014,"Female",16,7
"2378",20140266,2014,"Female",12,5
"2379",20161708,2016,"Male",9,5
"2380",19891488,1989,"Male",12,5
"2381",20100301,2010,"Male",12,4
"2382",20000987,2000,"Male",12,5
"2383",19880446,1988,"Female",12,6
"2384",20000918,2000,"Female",13,4
"2385",19781459,1978,"Female",16,7
"2386",20101075,2010,"Female",15,8
"2387",20100996,2010,"Female",7,4
"2388",20161152,2016,"Female",16,7
"2389",19741033,1974,"Female",7,4
"2390",19881276,1988,"Male",9,6
"2391",19890849,1989,"Female",12,6
"2392",19962306,1996,"Female",12,7
"2393",20160307,2016,"Female",12,5
"2394",19880496,1988,"Female",12,8
"2395",19880084,1988,"Female",14,6
"2396",19960501,1996,"Female",17,1
"2397",19741456,1974,"Male",9,3
"2398",19900293,1990,"Female",10,4
"2399",19841272,1984,"Female",16,8
"2400",19820382,1982,"Female",12,5
"2401",19760235,1976,"Male",16,8
"2402",19760025,1976,"Female",12,2
"2403",20140579,2014,"Female",16,6
"2404",20061934,2006,"Male",6,8
"2405",19740909,1974,"Female",12,7
"2406",19942116,1994,"Female",16,8
"2407",20161694,2016,"Female",13,9
"2408",20060291,2006,"Male",15,5
"2409",20041908,2004,"Male",16,10
"2410",19740301,1974,"Male",19,9
"2411",20161840,2016,"Female",12,7
"2412",20081597,2008,"Male",14,5
"2413",19901229,1990,"Male",17,10
"2414",19980320,1998,"Female",16,5
"2415",19901041,1990,"Female",12,5
"2416",19872268,1987,"Male",12,5
"2417",20162155,2016,"Female",12,5
"2418",20001708,2000,"Male",10,3
"2419",20120185,2012,"Female",16,7
"2420",19962073,1996,"Female",14,6
"2421",19760119,1976,"Male",6,5
"2422",20040708,2004,"Male",12,5
"2423",20101593,2010,"Female",17,8
"2424",20001526,2000,"Male",17,6
"2425",19960668,1996,"Female",15,8
"2426",19960144,1996,"Female",10,5
"2427",19890324,1989,"Female",16,9
"2428",19942717,1994,"Female",11,5
"2429",20101299,2010,"Male",16,7
"2430",19870126,1987,"Male",3,4
"2431",20080102,2008,"Female",12,8
"2432",19982815,1998,"Female",13,7
"2433",20101381,2010,"Male",12,8
"2434",19870860,1987,"Female",18,10
"2435",19891114,1989,"Male",8,5
"2436",20162397,2016,"Male",12,6
"2437",20060640,2006,"Female",15,7
"2438",19942060,1994,"Female",9,4
"2439",19962326,1996,"Female",12,9
"2440",20120456,2012,"Female",12,7
"2441",19871024,1987,"Male",14,8
"2442",19890134,1989,"Male",12,9
"2443",20121928,2012,"Male",12,8
"2444",20162830,2016,"Male",16,7
"2445",19960049,1996,"Male",12,5
"2446",20062308,2006,"Female",13,5
"2447",19930794,1993,"Female",17,3
"2448",20100234,2010,"Female",17,5
"2449",20001472,2000,"Female",14,5
"2450",19780727,1978,"Female",11,8
"2451",19981329,1998,"Male",14,6
"2452",20062230,2006,"Male",13,5
"2453",20141857,2014,"Male",12,4
"2454",20081902,2008,"Female",18,7
"2455",19930815,1993,"Male",14,4
"2456",19880080,1988,"Male",12,10
"2457",20141464,2014,"Male",9,3
"2458",20041969,2004,"Male",16,7
"2459",19930464,1993,"Female",16,8
"2460",19841170,1984,"Female",13,8
"2461",19891012,1989,"Male",16,7
"2462",19870887,1987,"Female",8,4
"2463",20042478,2004,"Male",12,4
"2464",19910166,1991,"Female",17,9
"2465",19981585,1998,"Female",16,6
"2466",19840730,1984,"Male",16,9
"2467",19870801,1987,"Female",13,7
"2468",20120597,2012,"Male",16,8
"2469",19781043,1978,"Female",12,5
"2470",19930956,1993,"Female",5,1
"2471",20062350,2006,"Male",15,8
"2472",19880330,1988,"Male",9,2
"2473",19942231,1994,"Female",13,8
"2474",19741450,1974,"Male",8,3
"2475",20000484,2000,"Female",12,7
"2476",19941294,1994,"Female",12,4
"2477",19891087,1989,"Male",12,6
"2478",20142249,2014,"Female",18,8
"2479",19741410,1974,"Male",12,5
"2480",19880482,1988,"Male",18,10
"2481",19941351,1994,"Male",15,5
"2482",19881448,1988,"Female",13,6
"2483",20141257,2014,"Male",12,7
"2484",19741325,1974,"Male",11,4
"2485",19760588,1976,"Female",12,6
"2486",19982759,1998,"Male",12,5
"2487",19820181,1982,"Male",16,9
"2488",19960722,1996,"Male",13,6
"2489",19761395,1976,"Female",12,5
"2490",19981565,1998,"Female",16,5
"2491",19881332,1988,"Male",16,7
"2492",19840465,1984,"Female",12,6
"2493",20102006,2010,"Male",20,9
"2494",19740870,1974,"Male",12,7
"2495",19910554,1991,"Female",16,10
"2496",20140471,2014,"Male",16,6
"2497",19900156,1990,"Female",14,6
"2498",20120098,2012,"Female",13,6
"2499",19761623,1976,"Female",9,6
"2500",19872091,1987,"Male",11,6
"2501",19941275,1994,"Male",12,8
"2502",19760631,1976,"Female",16,9
"2503",20081141,2008,"Female",16,7
"2504",19901206,1990,"Female",12,6
"2505",20160650,2016,"Female",16,8
"2506",19930776,1993,"Female",16,9
"2507",20101554,2010,"Female",14,7
"2508",19740525,1974,"Male",12,5
"2509",19821043,1982,"Female",16,10
"2510",19891016,1989,"Male",12,3
"2511",19871151,1987,"Male",17,7
"2512",19941359,1994,"Female",10,5
"2513",20040160,2004,"Male",12,4
"2514",20121534,2012,"Female",14,7
"2515",19931509,1993,"Male",8,3
"2516",19780821,1978,"Female",12,6
"2517",19961907,1996,"Female",0,0
"2518",20141218,2014,"Female",16,4
"2519",19761507,1976,"Male",14,5
"2520",20101099,2010,"Male",12,6
"2521",19880277,1988,"Female",12,8
"2522",19930465,1993,"Female",8,5
"2523",19820600,1982,"Male",12,3
"2524",19881049,1988,"Male",14,4
"2525",19820584,1982,"Male",11,2
"2526",19981308,1998,"Female",14,9
"2527",19840517,1984,"Male",11,6
"2528",20101166,2010,"Female",14,7
"2529",19880481,1988,"Female",12,5
"2530",20120236,2012,"Female",6,6
"2531",19931578,1993,"Female",16,6
"2532",20161939,2016,"Female",13,7
"2533",20040564,2004,"Male",12,6
"2534",19823121,1982,"Female",7,3
"2535",19871075,1987,"Female",12,4
"2536",20081764,2008,"Male",12,5
"2537",19821142,1982,"Male",4,3
"2538",20081151,2008,"Male",15,1
"2539",20121217,2012,"Female",14,7
"2540",19870167,1987,"Male",12,4
"2541",20080604,2008,"Male",16,7
"2542",19781160,1978,"Male",1,2
"2543",20041687,2004,"Male",13,6
"2544",19910844,1991,"Female",9,8
"2545",20121563,2012,"Male",19,6
"2546",20160064,2016,"Female",13,7
"2547",19820220,1982,"Male",12,6
"2548",19900450,1990,"Male",9,5
"2549",20160737,2016,"Female",16,6
"2550",19781248,1978,"Female",13,7
"2551",20100847,2010,"Female",16,4
"2552",19821167,1982,"Male",13,5
"2553",19962395,1996,"Female",12,5
"2554",20061343,2006,"Female",17,9
"2555",20040385,2004,"Female",16,1
"2556",20041377,2004,"Male",12,8
"2557",19941165,1994,"Male",12,6
"2558",19962790,1996,"Female",16,6
"2559",19911255,1991,"Female",12,6
"2560",19841044,1984,"Female",17,10
"2561",19760157,1976,"Female",12,8
"2562",19910348,1991,"Male",17,6
"2563",20042462,2004,"Male",17,6
"2564",19780734,1978,"Male",9,1
"2565",20140817,2014,"Male",13,2
"2566",20063166,2006,"Male",5,7
"2567",20140716,2014,"Male",19,7
"2568",19741037,1974,"Female",12,4
"2569",19960078,1996,"Male",15,6
"2570",19900237,1990,"Female",12,7
"2571",19911297,1991,"Female",16,6
"2572",19900288,1990,"Female",10,4
"2573",19960293,1996,"Female",13,7
"2574",19841216,1984,"Male",19,10
"2575",20100174,2010,"Male",16,9
"2576",20141187,2014,"Male",12,6
"2577",20120451,2012,"Male",20,9
"2578",20140907,2014,"Female",13,7
"2579",19981571,1998,"Male",12,2
"2580",20142257,2014,"Male",9,6
"2581",20160741,2016,"Male",12,6
"2582",19982319,1998,"Male",15,6
"2583",19931171,1993,"Female",12,6
"2584",19962712,1996,"Female",12,7
"2585",20000658,2000,"Male",19,4
"2586",19982383,1998,"Female",13,6
"2587",20100481,2010,"Male",12,6
"2588",20000473,2000,"Male",12,3
"2589",20141454,2014,"Male",16,6
"2590",19840934,1984,"Female",19,9
"2591",19930691,1993,"Male",8,5
"2592",19740428,1974,"Female",17,7
"2593",19840977,1984,"Male",16,10
"2594",19872266,1987,"Female",11,6
"2595",19982348,1998,"Male",7,4
"2596",20041142,2004,"Female",13,9
"2597",19880588,1988,"Female",12,6
"2598",20161772,2016,"Female",14,6
"2599",20040502,2004,"Female",11,5
"2600",19962634,1996,"Female",11,6
"2601",19980006,1998,"Male",16,5
"2602",19823144,1982,"Female",17,4
"2603",20101429,2010,"Female",12,7
"2604",19960871,1996,"Female",13,6
"2605",19820342,1982,"Male",11,4
"2606",20000157,2000,"Female",12,4
"2607",19780288,1978,"Female",12,2
"2608",19941270,1994,"Female",12,5
"2609",20120889,2012,"Male",16,8
"2610",19781295,1978,"Male",15,10
"2611",19960988,1996,"Female",17,9
"2612",20100299,2010,"Male",15,6
"2613",19820612,1982,"Male",12,6
"2614",19930333,1993,"Female",16,6
"2615",19781080,1978,"Male",14,8
"2616",19761629,1976,"Female",12,6
"2617",19870601,1987,"Female",8,3
"2618",19840776,1984,"Female",12,6
"2619",20002487,2000,"Female",13,6
"2620",19941607,1994,"Male",12,5
"2621",19870869,1987,"Female",15,4
"2622",19821238,1982,"Male",11,10
"2623",20101582,2010,"Female",15,7
"2624",19740939,1974,"Female",4,4
"2625",19961280,1996,"Male",20,10
"2626",19781350,1978,"Male",17,7
"2627",19960482,1996,"Male",10,5
"2628",19911140,1991,"Male",14,8
"2629",19931328,1993,"Male",9,5
"2630",19941178,1994,"Female",13,3
"2631",19890886,1989,"Male",12,7
"2632",20120316,2012,"Male",20,9
"2633",19910220,1991,"Female",10,6
"2634",19840750,1984,"Male",13,4
"2635",20100184,2010,"Female",11,6
"2636",19820737,1982,"Male",14,3
"2637",19761369,1976,"Female",12,7
"2638",19840581,1984,"Male",12,3
"2639",20081510,2008,"Female",19,9
"2640",20080097,2008,"Female",18,10
"2641",19881480,1988,"Female",13,3
"2642",19820892,1982,"Male",13,7
"2643",20042211,2004,"Female",16,7
"2644",19910524,1991,"Female",12,3
"2645",19930572,1993,"Female",13,4
"2646",20140558,2014,"Female",12,8
"2647",19761334,1976,"Female",10,6
"2648",19761570,1976,"Female",13,9
"2649",19980068,1998,"Female",14,3
"2650",19821199,1982,"Male",6,5
"2651",19841233,1984,"Female",8,6
"2652",19871440,1987,"Male",10,1
"2653",20081875,2008,"Female",12,6
"2654",19741481,1974,"Male",9,3
"2655",19821356,1982,"Female",7,2
"2656",19960219,1996,"Female",15,7
"2657",20161543,2016,"Female",12,5
"2658",19740511,1974,"Male",12,5
"2659",20141531,2014,"Male",20,9
"2660",19880487,1988,"Male",10,5
"2661",19870398,1987,"Male",12,5
"2662",19820842,1982,"Male",16,10
"2663",19821374,1982,"Male",6,3
"2664",19840360,1984,"Female",12,7
"2665",19900353,1990,"Female",13,7
"2666",20081742,2008,"Male",18,9
"2667",19870166,1987,"Male",12,5
"2668",20041259,2004,"Female",14,7
"2669",19880470,1988,"Female",12,7
"2670",20121579,2012,"Male",17,7
"2671",19962633,1996,"Female",12,3
"2672",20080667,2008,"Male",17,5
"2673",19780519,1978,"Female",12,7
"2674",19942423,1994,"Male",13,6
"2675",20042579,2004,"Male",8,5
"2676",19841164,1984,"Male",16,8
"2677",19931513,1993,"Male",8,1
"2678",19960725,1996,"Male",12,3
"2679",19930904,1993,"Female",16,6
"2680",19961753,1996,"Male",12,4
"2681",19740588,1974,"Male",12,4
"2682",19890846,1989,"Male",13,7
"2683",19890802,1989,"Male",3,1
"2684",19760442,1976,"Female",14,7
"2685",19870550,1987,"Male",9,3
"2686",20160611,2016,"Female",12,0
"2687",20061807,2006,"Male",14,7
"2688",19821353,1982,"Male",13,6
"2689",20101796,2010,"Male",12,5
"2690",20162350,2016,"Female",14,5
"2691",20100704,2010,"Female",20,8
"2692",19940560,1994,"Female",11,5
"2693",19780819,1978,"Male",14,7
"2694",19880329,1988,"Female",12,6
"2695",19823020,1982,"Male",12,3
"2696",20064213,2006,"Female",12,3
"2697",19930005,1993,"Female",17,9
"2698",19880246,1988,"Male",13,5
"2699",20141526,2014,"Male",13,5
"2700",20081735,2008,"Male",16,6
"2701",19760059,1976,"Male",13,5
"2702",19961966,1996,"Male",14,5
"2703",20060367,2006,"Male",6,4
"2704",19960489,1996,"Female",16,8
"2705",19941160,1994,"Female",14,8
"2706",19900513,1990,"Female",16,7
"2707",20040005,2004,"Female",17,8
"2708",20100385,2010,"Female",15,6
"2709",19780290,1978,"Male",12,4
"2710",19872130,1987,"Female",12,8
"2711",20141673,2014,"Male",8,6
"2712",19841001,1984,"Male",12,6
"2713",19780471,1978,"Female",6,2
"2714",19960630,1996,"Female",14,2
"2715",19821328,1982,"Female",8,5
"2716",20161937,2016,"Male",12,4
"2717",19960957,1996,"Male",12,5
"2718",20140279,2014,"Female",16,7
"2719",19821456,1982,"Female",12,5
"2720",19840661,1984,"Male",12,6
"2721",19820073,1982,"Female",13,6
"2722",20060633,2006,"Female",13,6
"2723",19761516,1976,"Male",14,5
"2724",19911152,1991,"Male",12,9
"2725",19760682,1976,"Female",12,4
"2726",20120552,2012,"Male",15,8
"2727",19821056,1982,"Female",12,3
"2728",20001828,2000,"Female",12,6
"2729",20121321,2012,"Female",12,6
"2730",20040556,2004,"Female",14,6
"2731",19841056,1984,"Male",10,6
"2732",19961876,1996,"Female",16,7
"2733",19780815,1978,"Female",14,4
"2734",19820647,1982,"Male",12,3
"2735",19761058,1976,"Female",7,4
"2736",19870010,1987,"Male",4,3
"2737",19910431,1991,"Female",12,7
"2738",20001636,2000,"Female",14,8
"2739",20160344,2016,"Male",16,9
"2740",19781321,1978,"Male",12,5
"2741",19961313,1996,"Female",13,7
"2742",20100628,2010,"Female",14,6
"2743",19891070,1989,"Female",12,4
"2744",19761582,1976,"Male",19,8
"2745",20062166,2006,"Female",16,7
"2746",19780387,1978,"Female",13,5
"2747",20041788,2004,"Female",12,4
"2748",19780628,1978,"Female",9,7
"2749",20081009,2008,"Female",10,6
"2750",19941517,1994,"Male",12,6
"2751",19961158,1996,"Female",12,6
"2752",20081425,2008,"Male",11,6
"2753",20081621,2008,"Male",12,5
"2754",19760191,1976,"Female",12,8
"2755",19930179,1993,"Male",15,5
"2756",19880502,1988,"Female",11,5
"2757",20063646,2006,"Female",12,5
"2758",19941202,1994,"Female",17,8
"2759",19910297,1991,"Female",14,8
"2760",19760114,1976,"Male",4,2
"2761",19840808,1984,"Female",8,2
"2762",19891468,1989,"Female",17,6
"2763",19780192,1978,"Female",11,6
"2764",19900957,1990,"Male",12,6
"2765",19840549,1984,"Male",12,4
"2766",20080780,2008,"Female",14,7
"2767",19840192,1984,"Female",12,5
"2768",20141790,2014,"Male",12,7
"2769",20001937,2000,"Female",13,3
"2770",19761494,1976,"Female",7,4
"2771",19930585,1993,"Female",14,6
"2772",19780649,1978,"Male",12,5
"2773",19841274,1984,"Male",18,7
"2774",19840191,1984,"Female",12,9
"2775",19820764,1982,"Male",16,10
"2776",19740484,1974,"Female",13,4
"2777",20120365,2012,"Female",10,3
"2778",20160210,2016,"Male",20,7
"2779",20142182,2014,"Male",18,8
"2780",20060482,2006,"Female",14,5
"2781",19780041,1978,"Male",19,9
"2782",19880445,1988,"Male",6,3
"2783",19880077,1988,"Male",11,5
"2784",20042299,2004,"Female",2,4
"2785",19941509,1994,"Female",16,8
"2786",20060267,2006,"Male",17,9
"2787",20061189,2006,"Female",14,8
"2788",19840098,1984,"Female",16,8
"2789",19930017,1993,"Female",8,2
"2790",19872041,1987,"Female",11,2
"2791",19941837,1994,"Male",20,8
"2792",20121875,2012,"Female",14,6
"2793",19781277,1978,"Female",15,8
"2794",19881427,1988,"Male",12,4
"2795",20060249,2006,"Male",16,6
"2796",19960708,1996,"Male",14,5
"2797",19941610,1994,"Female",13,7
"2798",20081865,2008,"Male",13,6
"2799",20041998,2004,"Male",13,6
"2800",19910865,1991,"Male",8,5
"2801",20120501,2012,"Male",17,6
"2802",19942437,1994,"Male",12,6
"2803",19960023,1996,"Male",15,7
"2804",19780079,1978,"Male",12,7
"2805",19891031,1989,"Male",12,6
"2806",20140160,2014,"Female",14,5
"2807",20160932,2016,"Female",11,5
"2808",19823223,1982,"Female",12,0
"2809",19870312,1987,"Female",12,6
"2810",19780414,1978,"Female",11,7
"2811",19820632,1982,"Female",12,5
"2812",19870377,1987,"Female",12,5
"2813",19980370,1998,"Female",18,6
"2814",20121389,2012,"Female",13,7
"2815",19760542,1976,"Male",11,4
"2816",19741072,1974,"Female",13,10
"2817",19741143,1974,"Female",16,8
"2818",19900732,1990,"Male",6,5
"2819",19840924,1984,"Female",9,6
"2820",19780112,1978,"Female",10,3
"2821",20081203,2008,"Male",12,7
"2822",20162434,2016,"Male",16,9
"2823",19942004,1994,"Male",18,5
"2824",19940314,1994,"Female",16,7
"2825",20160096,2016,"Male",15,9
"2826",19982659,1998,"Female",12,5
"2827",20040795,2004,"Female",12,0
"2828",20121034,2012,"Female",12,7
"2829",19881361,1988,"Male",13,4
"2830",19880629,1988,"Female",13,6
"2831",19910985,1991,"Male",16,8
"2832",20142099,2014,"Male",11,2
"2833",19941134,1994,"Female",7,2
"2834",19740080,1974,"Female",7,6
"2835",20161872,2016,"Male",12,5
"2836",20141870,2014,"Female",16,9
"2837",20100955,2010,"Female",13,7
"2838",20120928,2012,"Female",12,7
"2839",20100882,2010,"Female",15,7
"2840",20000460,2000,"Male",16,3
"2841",20064465,2006,"Male",7,4
"2842",19911374,1991,"Female",12,5
"2843",19962480,1996,"Female",12,5
"2844",19910319,1991,"Male",17,10
"2845",20121726,2012,"Male",16,6
"2846",20161552,2016,"Male",16,10
"2847",20140187,2014,"Male",12,8
"2848",19982623,1998,"Female",10,5
"2849",20101182,2010,"Female",7,2
"2850",19981864,1998,"Male",16,8
"2851",19900531,1990,"Male",14,4
"2852",20120090,2012,"Male",14,3
"2853",19781264,1978,"Male",10,4
"2854",19740477,1974,"Female",12,5
"2855",20141537,2014,"Male",16,7
"2856",20142463,2014,"Female",12,4
"2857",19870500,1987,"Female",16,8
"2858",19870123,1987,"Male",12,6
"2859",19961584,1996,"Male",16,8
"2860",19891075,1989,"Female",12,3
"2861",19870547,1987,"Male",12,5
"2862",19890875,1989,"Female",12,4
"2863",20161481,2016,"Female",16,7
"2864",19840343,1984,"Male",12,5
"2865",20140420,2014,"Male",13,6
"2866",19961873,1996,"Female",12,7
"2867",20064062,2006,"Male",6,5
"2868",19840449,1984,"Female",12,8
"2869",20141644,2014,"Male",12,7
"2870",19760175,1976,"Female",13,8
"2871",19940479,1994,"Male",13,10
"2872",20081136,2008,"Male",14,8
"2873",20140397,2014,"Female",14,4
"2874",19891330,1989,"Female",12,6
"2875",19930043,1993,"Female",18,8
"2876",19900847,1990,"Male",13,7
"2877",20101457,2010,"Female",12,8
"2878",19930637,1993,"Female",8,9
"2879",20120537,2012,"Male",13,6
"2880",19780547,1978,"Female",12,5
"2881",19942599,1994,"Female",14,6
"2882",20002592,2000,"Female",12,6
"2883",19740016,1974,"Male",12,1
"2884",19962408,1996,"Male",12,4
"2885",20162012,2016,"Female",20,8
"2886",19761212,1976,"Male",10,3
"2887",19982192,1998,"Female",12,7
"2888",19961589,1996,"Male",14,10
"2889",19761510,1976,"Female",9,3
"2890",19891415,1989,"Male",11,2
"2891",19761573,1976,"Female",12,6
"2892",20060672,2006,"Male",15,6
"2893",20062677,2006,"Female",13,8
"2894",19900161,1990,"Female",16,10
"2895",19740073,1974,"Female",12,6
"2896",20142248,2014,"Female",13,6
"2897",19960865,1996,"Male",16,5
"2898",20101201,2010,"Female",12,4
"2899",19891201,1989,"Female",15,6
"2900",20121419,2012,"Male",15,7
"2901",19840984,1984,"Female",12,6
"2902",19781016,1978,"Female",14,6
"2903",19940911,1994,"Female",12,6
"2904",20161848,2016,"Male",16,8
"2905",19940755,1994,"Female",18,7
"2906",19761208,1976,"Male",11,6
"2907",19961076,1996,"Female",12,6
"2908",20161016,2016,"Female",15,5
"2909",19941942,1994,"Female",12,8
"2910",19962036,1996,"Female",12,3
"2911",19870684,1987,"Male",12,6
"2912",19870349,1987,"Male",16,5
"2913",19961256,1996,"Female",17,8
"2914",19820258,1982,"Female",13,7
"2915",20101477,2010,"Female",10,6
"2916",20140578,2014,"Female",12,7
"2917",20040603,2004,"Female",16,7
"2918",19931050,1993,"Female",12,5
"2919",20120049,2012,"Female",16,10
"2920",19961894,1996,"Female",11,8
"2921",19891088,1989,"Female",16,6
"2922",19821081,1982,"Female",20,10
"2923",20001850,2000,"Female",12,0
"2924",20120101,2012,"Male",12,1
"2925",20000251,2000,"Female",14,6
"2926",20100307,2010,"Female",12,7
"2927",19840201,1984,"Male",14,6
"2928",19941807,1994,"Female",12,6
"2929",19821391,1982,"Female",13,5
"2930",19941388,1994,"Female",12,6
"2931",20121580,2012,"Female",17,4
"2932",20061305,2006,"Male",13,7
"2933",19821300,1982,"Female",14,7
"2934",19891469,1989,"Female",11,4
"2935",20063551,2006,"Male",8,4
"2936",19910342,1991,"Female",16,10
"2937",19891224,1989,"Female",12,8
"2938",19740865,1974,"Male",17,9
"2939",20160993,2016,"Male",12,7
"2940",20162643,2016,"Female",12,5
"2941",20161662,2016,"Female",16,6
"2942",20140819,2014,"Male",12,7
"2943",19780245,1978,"Female",18,10
"2944",19962229,1996,"Female",12,7
"2945",19740717,1974,"Female",10,6
"2946",19760463,1976,"Female",12,7
"2947",19820844,1982,"Female",16,9
"2948",20060971,2006,"Male",18,10
"2949",20064047,2006,"Male",12,6
"2950",20002077,2000,"Female",16,7
"2951",20141066,2014,"Male",6,8
"2952",19980077,1998,"Female",12,9
"2953",20121114,2012,"Female",14,7
"2954",19941370,1994,"Female",14,5
"2955",19901271,1990,"Female",9,4
"2956",20160635,2016,"Female",14,6
"2957",19820437,1982,"Male",12,5
"2958",20141898,2014,"Female",16,7
"2959",19890906,1989,"Female",12,6
"2960",19760048,1976,"Male",16,9
"2961",19870138,1987,"Male",16,6
"2962",20001515,2000,"Female",13,5
"2963",19872175,1987,"Male",13,4
"2964",19961187,1996,"Male",12,6
"2965",19940794,1994,"Male",16,5
"2966",20080975,2008,"Male",16,7
"2967",19941180,1994,"Male",12,4
"2968",19780174,1978,"Male",16,10
"2969",20042102,2004,"Male",12,7
"2970",19760291,1976,"Male",11,8
"2971",20141764,2014,"Female",12,8
"2972",19741383,1974,"Female",6,3
"2973",20042384,2004,"Female",11,8
"2974",20042543,2004,"Male",11,4
"2975",19942035,1994,"Male",15,6
"2976",20080682,2008,"Female",14,7
"2977",19821472,1982,"Female",18,10
"2978",19840229,1984,"Female",12,7
"2979",19981883,1998,"Female",12,5
"2980",19910459,1991,"Male",12,7
"2981",19981082,1998,"Male",13,3
"2982",19760722,1976,"Male",12,5
"2983",19880407,1988,"Female",8,4
"2984",20061584,2006,"Male",4,5
"2985",19880661,1988,"Female",10,4
"2986",19741464,1974,"Female",12,8
"2987",20081068,2008,"Male",13,10
"2988",19942205,1994,"Male",12,6
"2989",20101074,2010,"Male",17,7
"2990",20041253,2004,"Male",12,6
"2991",19941701,1994,"Female",19,9
"2992",19930355,1993,"Female",13,6
